# Time-averaged data for fix thermodynamic_data
# TimeStep c_pe_total c_ke_total v_E_total v_E_interaction v_E_HAP v_E_CO2 v_E_binding v_E_interaction_kcal v_E_HAP_kcal v_E_CO2_kcal v_E_binding_kcal v_temp_current v_press_current v_vol_current v_coverage v_CO2_height c_temp_mobile_prod c_temp_system_prod
83300 -838047 212.685 -837834 2.29405e-08 -837831 -3.01363 -2.29405e-08 5.29029e-07 -1.93211e+07 -69.4971 -5.29029e-07 951.099 3508.29 114456 0.000577701 -6.23663 1041.3 951.099
83400 -838035 199.278 -837836 2.29395e-08 -837833 -3.01207 -2.29395e-08 5.29006e-07 -1.93212e+07 -69.4611 -5.29006e-07 891.147 2400.59 114452 0.000577701 -6.1398 1002.89 891.147
83500 -838040 204.757 -837835 2.29552e-08 -837832 -3.01107 -2.29552e-08 5.29368e-07 -1.93212e+07 -69.438 -5.29368e-07 915.647 2645.81 114289 0.000577701 -6.10623 999.928 915.647
83600 -838044 209.031 -837835 2.29542e-08 -837832 -3.01047 -2.29542e-08 5.29344e-07 -1.93212e+07 -69.4242 -5.29344e-07 934.762 2831.83 114478 0.000577701 -6.0144 1033.98 934.762
83700 -838040 199.412 -837841 2.29436e-08 -837838 -3.01005 -2.29436e-08 5.291e-07 -1.93213e+07 -69.4146 -5.291e-07 891.746 2581.95 114326 0.000577701 -5.88947 1011.94 891.746
83800 -838039 203.802 -837835 2.29635e-08 -837832 -3.01009 -2.29635e-08 5.29558e-07 -1.93212e+07 -69.4155 -5.29558e-07 911.377 2028.51 114398 0.000577701 -5.78713 991.226 911.377
83900 -838029 192.15 -837836 2.29696e-08 -837833 -3.01051 -2.29696e-08 5.29699e-07 -1.93212e+07 -69.4251 -5.29699e-07 859.27 1673.94 114475 0.000577701 -5.69631 946.47 859.27
84000 -838027 192.013 -837835 2.29664e-08 -837832 -3.01121 -2.29664e-08 5.29626e-07 -1.93212e+07 -69.4412 -5.29626e-07 858.656 1917.48 114501 0.000577701 -5.6081 947.991 858.656
84100 -838037 200.018 -837837 2.29429e-08 -837834 -3.01203 -2.29429e-08 5.29083e-07 -1.93212e+07 -69.46 -5.29083e-07 894.453 1934.54 114434 0.000577701 -5.51145 988.208 894.453
84200 -838033 198.422 -837834 2.2945e-08 -837831 -3.01323 -2.2945e-08 5.29131e-07 -1.93211e+07 -69.4878 -5.29131e-07 887.317 1600.19 114205 0.000577701 -5.39985 989.015 887.317
84300 -838027 194.061 -837833 2.29575e-08 -837830 -3.01502 -2.29575e-08 5.29421e-07 -1.93211e+07 -69.5292 -5.29421e-07 867.814 1177 114377 0.000577701 -5.34238 953.793 867.814
84400 -838034 197.403 -837837 2.29562e-08 -837834 -3.01638 -2.29562e-08 5.2939e-07 -1.93212e+07 -69.5605 -5.2939e-07 882.763 60.1427 114376 0.000577701 -5.29854 972.327 882.763
84500 -838033 202.21 -837831 2.29653e-08 -837828 -3.01816 -2.29653e-08 5.296e-07 -1.93211e+07 -69.6014 -5.296e-07 904.255 309.79 114308 0.000577701 -5.16906 994.032 904.255
84600 -838038 201.502 -837837 2.29568e-08 -837834 -3.02105 -2.29568e-08 5.29405e-07 -1.93212e+07 -69.6681 -5.29405e-07 901.091 173.608 114404 0.000577701 -5.12187 1014.3 901.091
84700 -838035 204.509 -837831 2.30083e-08 -837828 -3.02264 -2.30083e-08 5.30593e-07 -1.93211e+07 -69.7048 -5.30593e-07 914.538 -269.376 114526 0.000577701 -5.00033 1014.98 914.538
84800 -838036 212.494 -837824 2.29681e-08 -837821 -3.02467 -2.29681e-08 5.29666e-07 -1.93209e+07 -69.7515 -5.29666e-07 950.247 -746.821 114418 0.000577701 -4.93626 1037.49 950.247
84900 -838043 204.481 -837838 2.29458e-08 -837835 -3.02866 -2.29458e-08 5.29151e-07 -1.93212e+07 -69.8436 -5.29151e-07 914.414 554.16 114290 0.000577701 -4.89392 1035.12 914.414
85000 -838035 199.603 -837836 2.29604e-08 -837833 -3.03005 -2.29604e-08 5.29488e-07 -1.93212e+07 -69.8757 -5.29488e-07 892.598 1042.54 114330 0.000577701 -4.77735 974.807 892.598
85100 -838025 186.46 -837838 2.29329e-08 -837835 -3.03204 -2.29329e-08 5.28854e-07 -1.93212e+07 -69.9215 -5.28854e-07 833.825 279.347 114519 0.000577701 -4.79949 915.124 833.825
85200 -838031 189.813 -837841 2.29683e-08 -837838 -3.0365 -2.29683e-08 5.29671e-07 -1.93213e+07 -70.0245 -5.29671e-07 848.819 -216.478 114258 0.000577701 -4.70835 956.505 848.819
85300 -838036 205.09 -837831 2.29447e-08 -837828 -3.03687 -2.29447e-08 5.29127e-07 -1.93211e+07 -70.0329 -5.29127e-07 917.135 -328.736 114274 0.000577701 -4.62963 991.684 917.135
85400 -838030 191.838 -837838 2.29581e-08 -837835 -3.03855 -2.29581e-08 5.29435e-07 -1.93212e+07 -70.0717 -5.29435e-07 857.876 -352.852 114443 0.000577701 -4.61956 953.863 857.876
85500 -838031 189.463 -837841 2.29617e-08 -837838 -3.04304 -2.29617e-08 5.29517e-07 -1.93213e+07 -70.1753 -5.29517e-07 847.254 -679.943 114488 0.000577701 -4.56403 941.177 847.254
85600 -838029 193.797 -837835 2.29492e-08 -837832 -3.04212 -2.29492e-08 5.2923e-07 -1.93212e+07 -70.1541 -5.2923e-07 866.633 -604.705 114367 0.000577701 -4.50975 945.99 866.633
85700 -838022 186.821 -837835 2.29465e-08 -837832 -3.04252 -2.29465e-08 5.29168e-07 -1.93212e+07 -70.1631 -5.29168e-07 835.439 399.458 114324 0.000577701 -4.5052 922.089 835.439
85800 -838032 189.509 -837843 2.2961e-08 -837840 -3.04573 -2.2961e-08 5.29502e-07 -1.93213e+07 -70.2374 -5.29502e-07 847.459 16.0903 114441 0.000577701 -4.49684 938.457 847.459
85900 -838030 188.808 -837841 2.29476e-08 -837838 -3.04351 -2.29476e-08 5.29193e-07 -1.93213e+07 -70.1861 -5.29193e-07 844.326 -2043.71 114276 0.000577701 -4.49938 932.693 844.326
86000 -838029 188.713 -837840 2.29598e-08 -837837 -3.04325 -2.29598e-08 5.29473e-07 -1.93213e+07 -70.1801 -5.29473e-07 843.9 -2219.8 114601 0.000577701 -4.4825 914.796 843.9
86100 -838025 183.867 -837841 2.29558e-08 -837838 -3.04523 -2.29558e-08 5.29381e-07 -1.93213e+07 -70.2257 -5.29381e-07 822.231 -2023.12 114296 0.000577701 -4.49929 915.671 822.231
86200 -838023 182.956 -837840 2.29686e-08 -837837 -3.04141 -2.29686e-08 5.29677e-07 -1.93213e+07 -70.1376 -5.29677e-07 818.155 -1437.51 114386 0.000577701 -4.54008 903.445 818.155
86300 -838015 178.986 -837836 2.29508e-08 -837833 -3.03998 -2.29508e-08 5.29267e-07 -1.93212e+07 -70.1047 -5.29267e-07 800.402 -609.396 114477 0.000577701 -4.56579 863.191 800.402
86400 -838016 172.772 -837843 2.29653e-08 -837840 -3.04072 -2.29653e-08 5.29601e-07 -1.93214e+07 -70.1216 -5.29601e-07 772.614 -1081.28 114326 0.000577701 -4.64957 865.205 772.614
86500 -838016 186.954 -837829 2.29673e-08 -837826 -3.03669 -2.29673e-08 5.29647e-07 -1.9321e+07 -70.0288 -5.29647e-07 836.035 -670.364 114373 0.000577701 -4.65674 901.029 836.035
86600 -838020 193.713 -837826 2.29686e-08 -837823 -3.03506 -2.29686e-08 5.29676e-07 -1.9321e+07 -69.9912 -5.29676e-07 866.261 -266.753 114508 0.000577701 -4.69874 951.164 866.261
86700 -838015 179.171 -837835 2.29569e-08 -837832 -3.03465 -2.29569e-08 5.29407e-07 -1.93212e+07 -69.9818 -5.29407e-07 801.228 130.548 114364 0.000577701 -4.74135 905.871 801.228
86800 -838030 202.832 -837828 2.29566e-08 -837825 -3.03096 -2.29566e-08 5.29399e-07 -1.9321e+07 -69.8967 -5.29399e-07 907.039 667.557 114397 0.000577701 -4.79948 985.745 907.039
86900 -838022 186.438 -837836 2.29807e-08 -837833 -3.02939 -2.29807e-08 5.29957e-07 -1.93212e+07 -69.8605 -5.29957e-07 833.728 -262.596 114440 0.000577701 -4.86294 919.638 833.728
87000 -838020 192.438 -837828 2.29504e-08 -837825 -3.02872 -2.29504e-08 5.29257e-07 -1.9321e+07 -69.845 -5.29257e-07 860.556 -694.109 114275 0.000577701 -4.94174 949.172 860.556
87100 -838015 193.129 -837822 2.29594e-08 -837819 -3.02609 -2.29594e-08 5.29465e-07 -1.93209e+07 -69.7843 -5.29465e-07 863.649 -138.71 114377 0.000577701 -5.06096 951.017 863.649
87200 -838018 201.391 -837816 2.2965e-08 -837813 -3.02489 -2.2965e-08 5.29595e-07 -1.93207e+07 -69.7567 -5.29595e-07 900.594 1856.18 114549 0.000577701 -5.07092 1009.24 900.594
87300 -838022 208.025 -837814 2.29427e-08 -837811 -3.02435 -2.29427e-08 5.2908e-07 -1.93207e+07 -69.7443 -5.2908e-07 930.26 2053.34 114431 0.000577701 -5.15509 1029.3 930.26
87400 -838029 206.053 -837823 2.29876e-08 -837820 -3.02276 -2.29876e-08 5.30116e-07 -1.93209e+07 -69.7075 -5.30116e-07 921.444 2836.3 114450 0.000577701 -5.2478 1020.85 921.444
87500 -838025 201.825 -837823 2.2954e-08 -837820 -3.02214 -2.2954e-08 5.29339e-07 -1.93209e+07 -69.6933 -5.29339e-07 902.536 2742.64 114280 0.000577701 -5.31968 991.469 902.536
87600 -838032 210.484 -837822 2.29359e-08 -837819 -3.02196 -2.29359e-08 5.28922e-07 -1.93209e+07 -69.6892 -5.28922e-07 941.258 1809.9 114381 0.000577701 -5.37367 1062.34 941.258
87700 -838024 204.994 -837819 2.29646e-08 -837816 -3.02136 -2.29646e-08 5.29584e-07 -1.93208e+07 -69.6753 -5.29584e-07 916.708 1710.06 114396 0.000577701 -5.49411 1019.72 916.708
87800 -838021 203.517 -837817 2.29546e-08 -837814 -3.02129 -2.29546e-08 5.29353e-07 -1.93208e+07 -69.6736 -5.29353e-07 910.101 1003.28 114316 0.000577701 -5.56509 992.206 910.101
87900 -838034 202.905 -837831 2.2969e-08 -837828 -3.02147 -2.2969e-08 5.29685e-07 -1.93211e+07 -69.6779 -5.29685e-07 907.367 321.922 114339 0.000577701 -5.67859 1023.56 907.367
88000 -838023 199.554 -837823 2.29546e-08 -837820 -3.02167 -2.29546e-08 5.29354e-07 -1.93209e+07 -69.6823 -5.29354e-07 892.379 833.916 114245 0.000577701 -5.7389 973.025 892.379
88100 -838020 194.609 -837826 2.29732e-08 -837823 -3.02209 -2.29732e-08 5.29782e-07 -1.93209e+07 -69.692 -5.29782e-07 870.266 1079.66 114614 0.000577701 -5.81065 964.13 870.266
88200 -838022 199.755 -837822 2.29324e-08 -837819 -3.02271 -2.29324e-08 5.28841e-07 -1.93209e+07 -69.7064 -5.28841e-07 893.276 1211 114360 0.000577701 -5.8988 1008.95 893.276
88300 -838022 202.534 -837820 2.29606e-08 -837817 -3.02351 -2.29606e-08 5.29492e-07 -1.93208e+07 -69.7249 -5.29492e-07 905.706 638.897 114477 0.000577701 -5.96162 976.357 905.706
88400 -838015 184.416 -837830 2.29662e-08 -837827 -3.02439 -2.29662e-08 5.29621e-07 -1.93211e+07 -69.7453 -5.29621e-07 824.687 824.605 114470 0.000577701 -6.04404 920.088 824.687
88500 -838025 198.595 -837827 2.29485e-08 -837824 -3.02547 -2.29485e-08 5.29214e-07 -1.9321e+07 -69.77 -5.29214e-07 888.089 2063.35 114417 0.000577701 -6.14616 988.254 888.089
88600 -838016 191.845 -837824 2.29449e-08 -837821 -3.02676 -2.29449e-08 5.29131e-07 -1.93209e+07 -69.7998 -5.29131e-07 857.906 1612.5 114307 0.000577701 -6.21093 935.163 857.906
88700 -838008 190.141 -837818 2.2957e-08 -837814 -3.02809 -2.2957e-08 5.2941e-07 -1.93208e+07 -69.8304 -5.2941e-07 850.286 1146.19 114421 0.000577701 -6.27975 946.107 850.286
88800 -838009 195.05 -837814 2.29421e-08 -837811 -3.02958 -2.29421e-08 5.29066e-07 -1.93207e+07 -69.8649 -5.29066e-07 872.238 2338.26 114497 0.000577701 -6.33334 965.544 872.238
88900 -838015 194.798 -837820 2.29726e-08 -837817 -3.03127 -2.29726e-08 5.29769e-07 -1.93208e+07 -69.9038 -5.29769e-07 871.112 1869.87 114374 0.000577701 -6.45398 964.746 871.112
89000 -838006 195.476 -837810 2.29444e-08 -837807 -3.03297 -2.29444e-08 5.29118e-07 -1.93206e+07 -69.9431 -5.29118e-07 874.143 1500.71 114438 0.000577701 -6.55175 955.53 874.143
89100 -837998 190.575 -837807 2.29621e-08 -837804 -3.03479 -2.29621e-08 5.29526e-07 -1.93205e+07 -69.985 -5.29526e-07 852.226 1514.34 114485 0.000577701 -6.54505 951.102 852.226
89200 -837994 186.645 -837807 2.29452e-08 -837804 -3.03673 -2.29452e-08 5.29137e-07 -1.93205e+07 -70.0296 -5.29137e-07 834.655 1495.28 114331 0.000577701 -6.60684 918.529 834.655
89300 -838003 195.88 -837807 2.29575e-08 -837804 -3.03865 -2.29575e-08 5.29421e-07 -1.93205e+07 -70.0739 -5.29421e-07 875.951 1517.41 114280 0.000577701 -6.65646 958.157 875.951
89400 -838004 186.514 -837818 2.29899e-08 -837815 -3.04061 -2.29899e-08 5.30167e-07 -1.93208e+07 -70.1193 -5.30167e-07 834.067 1565.38 114293 0.000577701 -6.75561 940.999 834.067
89500 -838002 203.768 -837798 2.29575e-08 -837795 -3.0426 -2.29575e-08 5.29422e-07 -1.93203e+07 -70.1652 -5.29422e-07 911.223 244.319 114352 0.000577701 -6.76423 987.649 911.223
89600 -838002 201.514 -837801 2.29511e-08 -837798 -3.04454 -2.29511e-08 5.29274e-07 -1.93204e+07 -70.2099 -5.29274e-07 901.142 179.869 114430 0.000577701 -6.84115 995.758 901.142
89700 -838003 192.078 -837810 2.29841e-08 -837807 -3.04644 -2.29841e-08 5.30034e-07 -1.93206e+07 -70.2537 -5.30034e-07 858.948 1038.1 114445 0.000577701 -6.85129 975.938 858.948
89800 -838009 202.851 -837806 2.29445e-08 -837803 -3.04829 -2.29445e-08 5.29121e-07 -1.93205e+07 -70.2963 -5.29121e-07 907.121 123.968 114406 0.000577701 -6.86401 985.163 907.121
89900 -837998 180.193 -837818 2.29671e-08 -837815 -3.05004 -2.29671e-08 5.29641e-07 -1.93208e+07 -70.3367 -5.29641e-07 805.798 -206.358 114389 0.000577701 -6.9112 890.967 805.798
90000 -838006 196.26 -837810 2.2948e-08 -837807 -3.0517 -2.2948e-08 5.29202e-07 -1.93206e+07 -70.375 -5.29202e-07 877.648 -256.89 114286 0.000577701 -6.92942 969.151 877.648
90100 -838006 195.628 -837810 2.29497e-08 -837807 -3.05324 -2.29497e-08 5.29241e-07 -1.93206e+07 -70.4106 -5.29241e-07 874.823 70.7342 114303 0.000577701 -6.94471 962.352 874.823
90200 -838004 192.235 -837812 2.29756e-08 -837809 -3.05462 -2.29756e-08 5.29838e-07 -1.93206e+07 -70.4422 -5.29838e-07 859.649 1574.59 114317 0.000577701 -7.00206 963.858 859.649
90300 -837998 188.494 -837809 2.29489e-08 -837806 -3.05576 -2.29489e-08 5.29223e-07 -1.93206e+07 -70.4685 -5.29223e-07 842.922 328.563 114369 0.000577701 -6.97761 925.5 842.922
90400 -837995 178.921 -837817 2.29657e-08 -837814 -3.0566 -2.29657e-08 5.2961e-07 -1.93207e+07 -70.4881 -5.2961e-07 800.113 -623.527 114426 0.000577701 -7.08021 875.689 800.113
90500 -838006 192.155 -837814 2.29727e-08 -837810 -3.05708 -2.29727e-08 5.2977e-07 -1.93207e+07 -70.4989 -5.2977e-07 859.294 -954.126 114314 0.000577701 -7.00746 937.526 859.294
90600 -838010 188.249 -837822 2.29453e-08 -837818 -3.05706 -2.29453e-08 5.29139e-07 -1.93208e+07 -70.4986 -5.29139e-07 841.826 223.876 114351 0.000577701 -7.01182 942.468 841.826
90700 -837991 172.05 -837819 2.29647e-08 -837816 -3.0562 -2.29647e-08 5.29587e-07 -1.93208e+07 -70.4788 -5.29587e-07 769.386 -266.927 114572 0.000577701 -7.03041 844.67 769.386
90800 -837995 190.153 -837805 2.29701e-08 -837802 -3.05387 -2.29701e-08 5.29711e-07 -1.93205e+07 -70.425 -5.29711e-07 850.339 -254.521 114300 0.000577701 -7.0385 922.822 850.339
90900 -837996 185.419 -837811 2.29834e-08 -837808 -3.05013 -2.29834e-08 5.30017e-07 -1.93206e+07 -70.3388 -5.30017e-07 829.172 -969.337 114335 0.000577701 -7.04711 927.287 829.172
91000 -837985 173.057 -837812 2.29446e-08 -837809 -3.04365 -2.29446e-08 5.29122e-07 -1.93206e+07 -70.1893 -5.29122e-07 773.89 -173.143 114215 0.000577701 -7.01751 830.449 773.89
91100 -837998 185.635 -837813 2.29486e-08 -837810 -3.03263 -2.29486e-08 5.29216e-07 -1.93206e+07 -69.9351 -5.29216e-07 830.134 -593.108 114410 0.000577701 -7.06257 920.016 830.134
91200 -837994 188.695 -837805 2.29509e-08 -837802 -3.01728 -2.29509e-08 5.29268e-07 -1.93205e+07 -69.5813 -5.29268e-07 843.819 -1452.43 114458 0.000577701 -6.96851 948.176 843.819
91300 -837987 189.371 -837797 2.29464e-08 -837794 -2.99527 -2.29464e-08 5.29164e-07 -1.93203e+07 -69.0737 -5.29164e-07 846.845 -387.054 114552 0.000577701 -6.92898 907.145 846.845
91400 -837990 189.458 -837801 2.29633e-08 -837798 -2.96183 -2.29633e-08 5.29555e-07 -1.93204e+07 -68.3024 -5.29555e-07 847.231 -7.51683 114526 0.000577701 -6.88594 950.436 847.231
91500 -837989 187.61 -837802 2.29564e-08 -837799 -2.92191 -2.29564e-08 5.29396e-07 -1.93204e+07 -67.3819 -5.29396e-07 838.97 -617.065 114332 0.000577701 -6.79688 926.106 838.97
91600 -837980 179.814 -837800 2.29738e-08 -837797 -2.87977 -2.29738e-08 5.29797e-07 -1.93204e+07 -66.4101 -5.29797e-07 804.105 -44.821 114284 0.000577701 -6.77964 872.045 804.105
91700 -837978 172.439 -837805 2.29655e-08 -837802 -2.82731 -2.29655e-08 5.29605e-07 -1.93205e+07 -65.2003 -5.29605e-07 771.127 -1474.05 114413 0.000577701 -6.64263 855.578 771.127
91800 -837983 176.634 -837807 2.29372e-08 -837804 -2.77004 -2.29372e-08 5.28953e-07 -1.93205e+07 -63.8797 -5.28953e-07 789.883 -557.615 114331 0.000577701 -6.49138 860.914 789.883
91900 -837990 174.934 -837815 2.29313e-08 -837813 -2.72187 -2.29313e-08 5.28817e-07 -1.93207e+07 -62.7687 -5.28817e-07 782.284 206.405 114485 0.000577701 -6.37215 858.439 782.284
92000 -837983 170.744 -837812 2.2945e-08 -837810 -2.68189 -2.2945e-08 5.29132e-07 -1.93206e+07 -61.8469 -5.29132e-07 763.547 96.9907 114390 0.000577701 -6.24833 827.532 763.547
92100 -837980 171.247 -837808 2.29699e-08 -837806 -2.6459 -2.29699e-08 5.29707e-07 -1.93206e+07 -61.0167 -5.29707e-07 765.796 -79.3252 114459 0.000577701 -6.05946 844.214 765.796
92200 -837978 176.935 -837801 2.29566e-08 -837798 -2.60587 -2.29566e-08 5.29399e-07 -1.93204e+07 -60.0937 -5.29399e-07 791.23 -335.232 114322 0.000577701 -5.88626 863.728 791.23
92300 -837988 188.719 -837800 2.29823e-08 -837797 -2.46824 -2.29823e-08 5.29992e-07 -1.93204e+07 -56.9198 -5.29992e-07 843.929 -96.11 114441 0.000577701 -5.72563 925.004 843.929
92400 -837977 179.608 -837797 694.015 -837795 -696.038 -694.015 16004.6 -1.93203e+07 -16051.3 -16004.6 803.182 462.779 114339 0.000577701 -5.46646 902.657 803.182
92500 -837975 186.412 -837789 694.556 -837787 -695.907 -694.556 16017.1 -1.93201e+07 -16048.2 -16017.1 833.612 -950.117 114368 0.000577701 -5.11796 892.797 833.612
92600 -837972 180.197 -837792 695.036 -837791 -695.868 -695.036 16028.2 -1.93202e+07 -16047.3 -16028.2 805.817 -1076.73 114334 0.000577701 -4.70051 886.515 805.817
92700 -837974 171.357 -837803 2.29473e-08 -837802 -0.662801 -2.29473e-08 5.29186e-07 -1.93205e+07 -15.2848 -5.29186e-07 766.286 -1098.01 114420 0.000577701 -4.15975 862.188 766.286
92800 -837974 185.626 -837788 2.29419e-08 -837787 -0.684436 -2.29419e-08 5.29061e-07 -1.93201e+07 -15.7837 -5.29061e-07 830.095 -1136.34 114282 0.000577701 -3.46323 892.44 830.095
92900 -837968 176.71 -837791 2.2981e-08 -837790 -0.753286 -2.2981e-08 5.29962e-07 -1.93202e+07 -17.3714 -5.29962e-07 790.226 -516.44 114318 0.000577701 -2.91056 877.535 790.226
93000 -837969 183.235 -837786 2.29369e-08 -837785 -0.69964 -2.29369e-08 5.28946e-07 -1.93201e+07 -16.1343 -5.28946e-07 819.401 39.9984 114486 0.000577701 -2.35738 897.125 819.401
93100 -837971 184.451 -837786 695.645 -837786 -696.395 -695.645 16042.2 -1.93201e+07 -16059.5 -16042.2 824.843 266.98 114360 0.000577701 -1.83045 897.985 824.843
93200 -837971 182.49 -837788 695.117 -837787 -696.39 -695.117 16030 -1.93201e+07 -16059.4 -16030 816.071 -353.37 114402 0.000577701 -1.62689 915.109 816.071
93300 -837976 185.625 -837791 695.574 -837790 -696.19 -695.574 16040.6 -1.93202e+07 -16054.8 -16040.6 830.089 -571.046 114476 0.000577701 -1.76317 910.637 830.089
93400 -837970 172.408 -837797 2.29333e-08 -837797 -0.582442 -2.29333e-08 5.28862e-07 -1.93204e+07 -13.4316 -5.28862e-07 770.987 -279.532 114370 0.000577701 -2.2725 839.07 770.987
93500 -837966 170.849 -837795 695.604 -837795 -696.039 -695.604 16041.3 -1.93203e+07 -16051.3 -16041.3 764.016 -597.94 114248 0.000577701 -2.79487 822.864 764.016
93600 -837964 163.207 -837801 695.368 -837801 -695.987 -695.368 16035.8 -1.93204e+07 -16050.1 -16035.8 729.841 -359.662 114470 0.000577701 -3.20025 807.101 729.841
93700 -837962 170.841 -837791 695.074 -837790 -695.81 -695.074 16029 -1.93202e+07 -16046 -16029 763.978 138.287 114353 0.000577701 -3.50326 838.418 763.978
93800 -837952 168.213 -837784 694.855 -837783 -695.64 -694.855 16024 -1.932e+07 -16042.1 -16024 752.228 -137.055 114404 0.000577701 -3.7333 808.381 752.228
