# Time-averaged data for fix thermodynamic_data
# TimeStep c_pe_total c_ke_total v_E_total v_E_interaction v_E_HAP v_E_CO2 v_E_binding v_E_interaction_kcal v_E_HAP_kcal v_E_CO2_kcal v_E_binding_kcal v_temp_current v_press_current v_vol_current v_coverage v_CO2_height c_temp_mobile_prod c_temp_system_prod
73600 -832221 105.481 -832115 685.101 -832112 -688.238 -685.101 15799 -1.91892e+07 -15871.4 -15799 471.695 -8954.13 36697.8 0.000577701 20.2833 513.488 471.695
73700 -832219 107.874 -832111 686.002 -832109 -688.259 -686.002 15819.8 -1.91892e+07 -15871.9 -15819.8 482.397 -6971.79 36713.2 0.000577701 20.401 512.006 482.397
73800 -832222 111.222 -832110 686.774 -832108 -688.751 -686.774 15837.6 -1.91892e+07 -15883.2 -15837.6 497.37 -8421.48 36770.2 0.000577701 19.9533 536.207 497.37
73900 -832214 105.275 -832108 685.773 -832105 -688.995 -685.773 15814.6 -1.91891e+07 -15888.9 -15814.6 470.776 -8197.07 36600.8 0.000577701 19.7695 501.515 470.776
74000 -832219 111.592 -832108 687.249 -832105 -689.591 -687.249 15848.6 -1.91891e+07 -15902.6 -15848.6 499.024 -7679.64 36452.2 0.000577701 19.6133 534.486 499.024
74100 -832215 107.526 -832107 686.748 -832105 -689.404 -686.748 15837 -1.91891e+07 -15898.3 -15837 480.843 -7747.28 36514.9 0.000577701 19.2166 517.424 480.843
74200 -832224 116.191 -832108 687.055 -832106 -689.531 -687.055 15844.1 -1.91891e+07 -15901.2 -15844.1 519.591 -7014.37 36495.5 0.000577701 19.3625 566.837 519.591
74300 -832216 112.458 -832103 686.486 -832100 -689.474 -686.486 15831 -1.9189e+07 -15899.9 -15831 502.897 -7482.32 36476.1 0.000577701 19.5924 532.707 502.897
74400 -832208 107.97 -832100 685.72 -832097 -688.359 -685.72 15813.3 -1.91889e+07 -15874.2 -15813.3 482.827 -7804.21 36690.9 0.000577701 19.4616 516.783 482.827
74500 -832203 103.397 -832100 686.679 -832098 -688.256 -686.679 15835.4 -1.91889e+07 -15871.8 -15835.4 462.378 -8424.03 36780.2 0.000577701 19.8196 495.76 462.378
74600 -832204 103.956 -832100 686.701 -832097 -689.545 -686.701 15835.9 -1.91889e+07 -15901.5 -15835.9 464.879 -9166.3 36728.4 0.000577701 19.9233 499.311 464.879
74700 -832202 104.115 -832097 686.159 -832095 -689.006 -686.159 15823.5 -1.91889e+07 -15889.1 -15823.5 465.59 -9340.43 36648.8 0.000577701 19.7514 498.176 465.59
74800 -832201 103.456 -832097 687.21 -832095 -689.568 -687.21 15847.7 -1.91889e+07 -15902.1 -15847.7 462.643 -9422.79 36498.2 0.000577701 19.3529 496.521 462.643
74900 -832202 106.979 -832095 686.686 -832092 -689.867 -686.686 15835.6 -1.91888e+07 -15909 -15835.6 478.398 -11124.8 36426.1 0.000577701 19.1517 503.852 478.398
75000 -832200 105.523 -832095 687.049 -832092 -690.127 -687.049 15844 -1.91888e+07 -15914.9 -15844 471.885 -10047 36278.5 0.000577701 19.2328 505.479 471.885
75100 -832206 108.851 -832097 687.173 -832094 -690.14 -687.173 15846.8 -1.91888e+07 -15915.3 -15846.8 486.77 -7809.08 36270.9 0.000577701 18.9624 533.354 486.77
75200 -832201 108.959 -832092 687.025 -832089 -690.172 -687.025 15843.4 -1.91887e+07 -15916 -15843.4 487.252 -9923.64 36266.8 0.000577701 18.7798 514.615 487.252
75300 -832200 107.153 -832093 687.171 -832090 -690.23 -687.171 15846.8 -1.91887e+07 -15917.3 -15846.8 479.176 -9725.17 36196 0.000577701 18.8413 515.338 479.176
75400 -832205 112.271 -832092 686.959 -832089 -690.14 -686.959 15841.9 -1.91887e+07 -15915.3 -15841.9 502.062 -10795.2 36268.4 0.000577701 18.6565 537.941 502.062
75500 -832198 106.558 -832092 687.201 -832089 -690.08 -687.201 15847.5 -1.91887e+07 -15913.9 -15847.5 476.512 -11756.2 36314.7 0.000577701 18.6541 509.929 476.512
75600 -832200 109.932 -832090 686.914 -832087 -690.02 -686.914 15840.9 -1.91887e+07 -15912.5 -15840.9 491.601 -10914.7 36303 0.000577701 18.7778 530.657 491.601
75700 -832194 105.531 -832089 686.475 -832086 -689.606 -686.475 15830.7 -1.91886e+07 -15902.9 -15830.7 471.921 -11095.1 36465.2 0.000577701 18.7362 511.017 471.921
75800 -832193 109.512 -832084 687.017 -832082 -688.992 -687.017 15843.2 -1.91886e+07 -15888.8 -15843.2 489.724 -10715.6 36576.9 0.000577701 19.0218 516.299 489.724
75900 -832194 110.84 -832083 685.905 -832081 -688.32 -685.905 15817.6 -1.91885e+07 -15873.3 -15817.6 495.664 -11587.8 36713.4 0.000577701 19.449 533.103 495.664
76000 -832190 106.021 -832084 686.887 -832082 -688.097 -686.887 15840.2 -1.91886e+07 -15868.1 -15840.2 474.113 -13146.3 36741 0.000577701 19.4598 511.946 474.113
76100 -832191 108.918 -832082 686.268 -832080 -688.395 -686.268 15826 -1.91885e+07 -15875 -15826 487.068 -12150 36729.2 0.000577701 18.9704 521.13 487.068
76200 -832192 111.553 -832081 686.062 -832077 -689.445 -686.062 15821.2 -1.91885e+07 -15899.2 -15821.2 498.851 -10614.3 36546.3 0.000577701 18.9196 533.998 498.851
76300 -832197 116.138 -832081 687.07 -832078 -689.789 -687.07 15844.4 -1.91885e+07 -15907.2 -15844.4 519.355 -12879.2 36417.9 0.000577701 18.8021 562.391 519.355
76400 -832190 112.545 -832077 686.747 -832074 -689.685 -686.747 15837 -1.91884e+07 -15904.8 -15837 503.285 -13552.2 36480.4 0.000577701 18.5171 537.294 503.285
76500 -832183 106.896 -832076 687.115 -832073 -689.582 -687.115 15845.5 -1.91884e+07 -15902.4 -15845.5 478.024 -12714.4 36468 0.000577701 18.7765 508.719 478.024
76600 -832187 109.476 -832077 685.395 -832074 -688.866 -685.395 15805.8 -1.91884e+07 -15885.9 -15805.8 489.563 -14791.5 36490 0.000577701 18.8722 535.079 489.563
76700 -832191 116.933 -832074 686.841 -832072 -688.515 -686.841 15839.2 -1.91883e+07 -15877.8 -15839.2 522.907 -14349.5 36754.7 0.000577701 18.9856 557.856 522.907
76800 -832187 114.757 -832072 685.219 -832070 -687.497 -685.219 15801.8 -1.91883e+07 -15854.3 -15801.8 513.176 -12443.3 36723.3 0.000577701 19.2371 555.199 513.176
76900 -832181 110.592 -832071 685.365 -832068 -688.337 -685.365 15805.1 -1.91882e+07 -15873.7 -15805.1 494.555 -13151.6 36759.7 0.000577701 18.9618 528.66 494.555
77000 -832182 110.542 -832072 687.085 -832069 -689.681 -687.085 15844.8 -1.91883e+07 -15904.7 -15844.8 494.332 -14101.8 36543.6 0.000577701 18.5987 530.023 494.332
77100 -832187 115.213 -832072 686.882 -832069 -690.183 -686.882 15840.1 -1.91883e+07 -15916.2 -15840.1 515.217 -15048.8 36451.8 0.000577701 18.3859 556.721 515.217
77200 -832183 109.896 -832073 687.099 -832070 -690.229 -687.099 15845.1 -1.91883e+07 -15917.3 -15845.1 491.44 -15026.1 36372.4 0.000577701 18.527 532.654 491.44
77300 -832181 111.571 -832069 686.524 -832066 -689.808 -686.524 15831.9 -1.91882e+07 -15907.6 -15831.9 498.931 -15757.8 36490.9 0.000577701 18.5604 530.987 498.931
77400 -832181 114.888 -832066 686.759 -832064 -688.892 -686.759 15837.3 -1.91881e+07 -15886.5 -15837.3 513.766 -17207.9 36610.8 0.000577701 18.8354 551.15 513.766
77500 -832187 119.841 -832067 687.021 -832064 -689.506 -687.021 15843.3 -1.91882e+07 -15900.6 -15843.3 535.912 -15382.8 36790 0.000577701 19.2566 577.906 535.912
77600 -832175 109.64 -832066 687.209 -832064 -688.41 -687.209 15847.6 -1.91882e+07 -15875.4 -15847.6 490.295 -14072.9 36746.6 0.000577701 19.1463 528.288 490.295
77700 -832180 116.604 -832064 686.056 -832061 -688.794 -686.056 15821.1 -1.91881e+07 -15884.2 -15821.1 521.437 -15349.8 36677 0.000577701 18.7185 564.916 521.437
77800 -832172 110.148 -832062 686.513 -832059 -689.826 -686.513 15831.6 -1.9188e+07 -15908 -15831.6 492.568 -17404.8 36500.5 0.000577701 18.6144 526.26 492.568
77900 -832173 112.86 -832061 687.244 -832058 -690.042 -687.244 15848.5 -1.9188e+07 -15913 -15848.5 504.697 -17978.2 36396 0.000577701 18.324 539.406 504.697
78000 -832167 107.338 -832060 686.973 -832057 -690.103 -686.973 15842.2 -1.9188e+07 -15914.4 -15842.2 480.002 -16244.4 36402.5 0.000577701 18.139 513.417 480.002
78100 -832173 110.073 -832063 687.192 -832060 -690.26 -687.192 15847.3 -1.9188e+07 -15918 -15847.3 492.23 -16163.1 36312.1 0.000577701 18.2579 538.348 492.23
78200 -832169 111.226 -832058 686.966 -832055 -690.17 -686.966 15842.1 -1.91879e+07 -15915.9 -15842.1 497.389 -17380.8 36316 0.000577701 18.0719 529.048 497.389
78300 -832169 111.986 -832057 687.127 -832054 -690.016 -687.127 15845.8 -1.91879e+07 -15912.4 -15845.8 500.788 -17386.1 36417.3 0.000577701 18.0014 541.033 500.788
78400 -832166 112.329 -832054 687.183 -832051 -689.952 -687.183 15847.1 -1.91879e+07 -15910.9 -15847.1 502.321 -18108.8 36425.6 0.000577701 18.2857 535.938 502.321
78500 -832164 110.461 -832053 685.927 -832050 -689.177 -685.927 15818.1 -1.91878e+07 -15893 -15818.1 493.968 -19534 36598.9 0.000577701 18.3044 530.462 493.968
78600 -832160 108.052 -832052 687.161 -832050 -688.962 -687.161 15846.6 -1.91878e+07 -15888.1 -15846.6 483.193 -17204.4 36775.3 0.000577701 18.4675 524.353 483.193
78700 -832158 109.824 -832048 686.114 -832046 -688.609 -686.114 15822.4 -1.91877e+07 -15880 -15822.4 491.119 -14805.3 36701.5 0.000577701 18.6758 528.172 491.119
78800 -832159 112.809 -832046 686.055 -832043 -688.904 -686.055 15821.1 -1.91877e+07 -15886.7 -15821.1 504.468 -16202.3 36672.3 0.000577701 18.3832 535.081 504.468
78900 -832162 113.829 -832048 687.124 -832046 -689.756 -687.124 15845.7 -1.91877e+07 -15906.4 -15845.7 509.027 -18086.1 36507.3 0.000577701 17.989 549.289 509.027
79000 -832158 107.69 -832050 686.888 -832047 -690.119 -686.888 15840.2 -1.91877e+07 -15914.8 -15840.2 481.576 -18263.8 36427.6 0.000577701 17.6786 519.399 481.576
79100 -832159 111.056 -832048 687.132 -832045 -690.37 -687.132 15845.9 -1.91877e+07 -15920.6 -15845.9 496.63 -18627 36297.3 0.000577701 17.6315 531.805 496.63
79200 -832159 110.972 -832048 687.303 -832044 -690.432 -687.303 15849.8 -1.91877e+07 -15922 -15849.8 496.251 -18709.6 36249.8 0.000577701 17.4397 535.844 496.251
79300 -832157 110.755 -832046 687.157 -832043 -690.486 -687.157 15846.5 -1.91877e+07 -15923.2 -15846.5 495.28 -19920.1 36225.4 0.000577701 17.2686 530.499 495.28
79400 -832163 117.891 -832045 687.325 -832041 -690.548 -687.325 15850.3 -1.91876e+07 -15924.7 -15850.3 527.195 -18373.3 36155.8 0.000577701 17.2302 568.064 527.195
79500 -832156 114.475 -832041 687.253 -832038 -690.533 -687.253 15848.7 -1.91875e+07 -15924.3 -15848.7 511.919 -18559.9 36170.2 0.000577701 17.107 548.483 511.919
79600 -832154 111.32 -832042 687.269 -832039 -690.537 -687.269 15849 -1.91876e+07 -15924.4 -15849 497.807 -20009.8 36180.6 0.000577701 17.1134 543.659 497.807
79700 -832148 108.842 -832039 687.288 -832036 -690.541 -687.288 15849.5 -1.91875e+07 -15924.5 -15849.5 486.729 -19271.2 36140.6 0.000577701 17.152 517.469 486.729
79800 -832150 112.642 -832038 687.172 -832035 -690.468 -687.172 15846.8 -1.91875e+07 -15922.8 -15846.8 503.722 -18259.7 36226.4 0.000577701 17.0923 544.823 503.722
79900 -832150 113.927 -832036 687.336 -832033 -690.423 -687.336 15850.6 -1.91874e+07 -15921.8 -15850.6 509.465 -18337.6 36281.3 0.000577701 17.3006 546.572 509.465
80000 -832153 117.247 -832036 687.033 -832033 -690.336 -687.033 15843.6 -1.91874e+07 -15919.8 -15843.6 524.312 -17413.2 36318.5 0.000577701 17.5106 562.635 524.312
80100 -832154 117.878 -832036 686.907 -832033 -690.049 -686.907 15840.7 -1.91874e+07 -15913.1 -15840.7 527.133 -18245.7 36418.6 0.000577701 17.5838 572.027 527.133
80200 -832151 114.834 -832036 687.094 -832033 -689.639 -687.094 15845 -1.91874e+07 -15903.7 -15845 513.522 -17790.4 36507.2 0.000577701 17.9261 554.796 513.522
80300 -832155 121.355 -832034 685.773 -832031 -688.61 -685.773 15814.5 -1.91874e+07 -15880 -15814.5 542.684 -16739.9 36671.5 0.000577701 18.3851 583.806 542.684
80400 -832146 114.105 -832031 686.094 -832029 -688.384 -686.094 15821.9 -1.91873e+07 -15874.7 -15821.9 510.265 -15159 36759.9 0.000577701 18.7137 547.246 510.265
80500 -832141 108.92 -832033 686.758 -832030 -688.848 -686.758 15837.3 -1.91874e+07 -15885.5 -15837.3 487.075 -16326 36770.8 0.000577701 18.2996 522.675 487.075
80600 -832144 110.985 -832033 686.189 -832029 -689.537 -686.189 15824.1 -1.91873e+07 -15901.4 -15824.1 496.31 -14759.1 36621.5 0.000577701 18.1168 535.099 496.31
80700 -832143 108.993 -832034 687.354 -832031 -690.064 -687.354 15851 -1.91874e+07 -15913.5 -15851 487.404 -17277.9 36428.5 0.000577701 18.0375 528.842 487.404
80800 -832149 117.687 -832031 687.08 -832028 -690.093 -687.08 15844.7 -1.91873e+07 -15914.2 -15844.7 526.279 -19078.5 36438.8 0.000577701 17.7641 562.374 526.279
80900 -832140 109.713 -832031 687.107 -832028 -690.258 -687.107 15845.3 -1.91873e+07 -15918 -15845.3 490.624 -17477 36383.2 0.000577701 17.7399 528.095 490.624
81000 -832141 112.253 -832029 687.14 -832026 -690.28 -687.14 15846.1 -1.91873e+07 -15918.5 -15846.1 501.979 -17536.4 36336.2 0.000577701 17.7012 537.277 501.979
81100 -832148 117.61 -832030 686.984 -832027 -690.058 -686.984 15842.5 -1.91873e+07 -15913.4 -15842.5 525.935 -19693.4 36438.1 0.000577701 17.574 574.562 525.935
81200 -832143 114.628 -832028 687.349 -832026 -689.958 -687.349 15850.9 -1.91873e+07 -15911 -15850.9 512.6 -20923.3 36452.1 0.000577701 17.7529 550.46 512.6
81300 -832138 112.054 -832026 686.133 -832023 -689.453 -686.133 15822.9 -1.91872e+07 -15899.4 -15822.9 501.09 -17887.3 36498.2 0.000577701 17.8722 539.566 501.09
81400 -832142 117.883 -832024 687.096 -832022 -689.549 -687.096 15845 -1.91872e+07 -15901.6 -15845 527.155 -17331.5 36763.2 0.000577701 17.9966 563.455 527.155
81500 -832139 114.475 -832024 686.343 -832022 -688.554 -686.343 15827.7 -1.91872e+07 -15878.7 -15827.7 511.916 -18842.3 36689.5 0.000577701 18.2532 551.068 511.916
81600 -832139 114.452 -832025 685.624 -832022 -688.698 -685.624 15811.1 -1.91872e+07 -15882 -15811.1 511.813 -19733.8 36738 0.000577701 17.9279 559.733 511.813
81700 -832139 115.647 -832024 687.028 -832021 -689.829 -687.028 15843.5 -1.91872e+07 -15908.1 -15843.5 517.161 -18516.4 36498.3 0.000577701 17.7799 553.486 517.161
81800 -832141 117.691 -832023 687.198 -832020 -690.026 -687.198 15847.4 -1.91871e+07 -15912.6 -15847.4 526.299 -19185.3 36469 0.000577701 17.5129 564.162 526.299
81900 -832141 118.498 -832022 686.997 -832019 -690.222 -686.997 15842.8 -1.91871e+07 -15917.1 -15842.8 529.907 -19515.8 36430.8 0.000577701 17.4665 573.387 529.907
82000 -832139 117.262 -832022 687.303 -832019 -690.37 -687.303 15849.8 -1.91871e+07 -15920.6 -15849.8 524.382 -18575.6 36349.4 0.000577701 17.5147 566.37 524.382
82100 -832134 113.443 -832021 687.083 -832017 -690.249 -687.083 15844.8 -1.91871e+07 -15917.8 -15844.8 507.301 -17294.1 36369.1 0.000577701 17.3201 545.864 507.301
82200 -832137 115.631 -832021 687.276 -832018 -690.191 -687.276 15849.2 -1.91871e+07 -15916.4 -15849.2 517.085 -17422.4 36414.3 0.000577701 17.4259 563.112 517.085
82300 -832134 116.405 -832017 686.96 -832014 -690.088 -686.96 15841.9 -1.9187e+07 -15914.1 -15841.9 520.547 -17650.5 36420 0.000577701 17.6371 554.97 520.547
82400 -832130 112.499 -832018 686.251 -832014 -689.298 -686.251 15825.6 -1.9187e+07 -15895.8 -15825.6 503.079 -18148 36580.6 0.000577701 17.5932 543.731 503.079
82500 -832126 111.617 -832014 687.254 -832012 -688.855 -687.254 15848.7 -1.9187e+07 -15885.6 -15848.7 499.139 -18774.5 36770.2 0.000577701 17.8743 535.952 499.139
82600 -832126 111.716 -832014 686.857 -832011 -689.396 -686.857 15839.5 -1.91869e+07 -15898.1 -15839.5 499.58 -17493.3 36759.9 0.000577701 18.1649 541.653 499.58
82700 -832129 116.174 -832013 686.781 -832010 -688.994 -686.781 15837.8 -1.91869e+07 -15888.8 -15837.8 519.516 -18639.4 36661.9 0.000577701 17.7473 556.853 519.516
82800 -832129 115.254 -832014 686.887 -832011 -689.783 -686.887 15840.2 -1.91869e+07 -15907 -15840.2 515.402 -19030.3 36568.8 0.000577701 17.2962 557.446 515.402
82900 -832133 120.917 -832012 686.863 -832009 -690.257 -686.863 15839.7 -1.91869e+07 -15918 -15839.7 540.726 -18568.7 36450.7 0.000577701 17.1434 583.042 540.726
83000 -832129 118.136 -832011 687.327 -832008 -690.429 -687.327 15850.4 -1.91869e+07 -15921.9 -15850.4 528.29 -19510.9 36334.5 0.000577701 17.0352 565.59 528.29
83100 -832122 109.87 -832012 687.178 -832009 -690.45 -687.178 15847 -1.91869e+07 -15922.4 -15847 491.326 -16201.5 36327.9 0.000577701 16.8041 534.483 491.326
83200 -832124 113.624 -832010 687.187 -832007 -690.51 -687.187 15847.1 -1.91868e+07 -15923.8 -15847.1 508.11 -17031.7 36265.6 0.000577701 16.8061 545.042 508.11
83300 -832126 117.123 -832009 687.047 -832006 -690.443 -687.047 15843.9 -1.91868e+07 -15922.2 -15843.9 523.761 -17832.6 36291.9 0.000577701 16.805 564.926 523.761
83400 -832128 122.124 -832006 687.131 -832003 -690.292 -687.131 15845.9 -1.91867e+07 -15918.7 -15845.9 546.121 -19537.6 36343.1 0.000577701 16.8306 589.404 546.121
83500 -832119 114.514 -832005 686.945 -832002 -690.098 -686.945 15841.6 -1.91867e+07 -15914.3 -15841.6 512.093 -18630.9 36377.9 0.000577701 17.0069 550.646 512.093
83600 -832126 120.613 -832006 686.274 -832003 -689.438 -686.274 15826.1 -1.91867e+07 -15899.1 -15826.1 539.364 -18163.5 36484.2 0.000577701 17.0949 583.774 539.364
83700 -832124 119.071 -832005 686.461 -832003 -688.256 -686.461 15830.4 -1.91867e+07 -15871.8 -15830.4 532.47 -18414.7 36691.2 0.000577701 17.4443 581.164 532.47
83800 -832115 113.492 -832001 686.001 -831999 -688.241 -686.001 15819.8 -1.91866e+07 -15871.5 -15819.8 507.52 -18283.7 36771.3 0.000577701 17.806 540.041 507.52
83900 -832117 115.772 -832002 686.372 -832000 -688.345 -686.372 15828.3 -1.91867e+07 -15873.9 -15828.3 517.719 -19888.8 36768.4 0.000577701 17.2747 560.208 517.719
84000 -832117 116.443 -832000 686.409 -831997 -689.626 -686.409 15829.2 -1.91866e+07 -15903.4 -15829.2 520.72 -21782.9 36573.2 0.000577701 16.937 557.916 520.72
84100 -832115 112.177 -832002 687.061 -831999 -690.244 -687.061 15844.2 -1.91867e+07 -15917.7 -15844.2 501.643 -19329.2 36400.2 0.000577701 16.856 543.857 501.643
84200 -832115 113.271 -832002 687.086 -831999 -690.396 -687.086 15844.8 -1.91866e+07 -15921.2 -15844.8 506.534 -19801.7 36379.3 0.000577701 16.6454 547.614 506.534
84300 -832122 123.378 -831999 687.152 -831996 -690.296 -687.152 15846.4 -1.91866e+07 -15918.9 -15846.4 551.731 -19857.8 36409 0.000577701 16.7114 594.107 551.731
84400 -832126 130.783 -831996 686.469 -831992 -689.885 -686.469 15830.6 -1.91865e+07 -15909.4 -15830.6 584.845 -20215.6 36447 0.000577701 16.9105 630.149 584.845
84500 -832121 126.372 -831994 686.178 -831992 -688.747 -686.178 15823.9 -1.91865e+07 -15883.1 -15823.9 565.12 -20400.6 36626.6 0.000577701 17.0793 610.932 565.12
84600 -832115 120.079 -831995 686.774 -831993 -688.515 -686.774 15837.6 -1.91865e+07 -15877.8 -15837.6 536.979 -19798.2 36773.5 0.000577701 17.4865 589.887 536.979
84700 -832116 126.435 -831989 686.562 -831987 -688.696 -686.562 15832.7 -1.91864e+07 -15882 -15832.7 565.401 -17260.7 36759.7 0.000577701 17.3221 605.833 565.401
84800 -832112 123.803 -831989 686.565 -831986 -689.406 -686.565 15832.8 -1.91863e+07 -15898.3 -15832.8 553.632 -16444.3 36603.7 0.000577701 16.9449 599.557 553.632
84900 -832108 120.428 -831988 686.783 -831985 -690.125 -686.783 15837.8 -1.91863e+07 -15914.9 -15837.8 538.538 -17274.9 36465.9 0.000577701 16.6969 582.814 538.538
85000 -832108 120.519 -831987 687.202 -831984 -690.411 -687.202 15847.5 -1.91863e+07 -15921.5 -15847.5 538.944 -18307.5 36351.3 0.000577701 16.4842 580.442 538.944
85100 -832104 116.199 -831988 687.16 -831984 -690.546 -687.16 15846.5 -1.91863e+07 -15924.6 -15846.5 519.628 -19843 36292.6 0.000577701 16.3752 562.985 519.628
85200 -832110 123.962 -831986 687.284 -831983 -690.645 -687.284 15849.4 -1.91863e+07 -15926.9 -15849.4 554.34 -20468.4 36214.5 0.000577701 16.3475 605.322 554.34
85300 -832114 132.086 -831982 687.308 -831978 -690.672 -687.308 15849.9 -1.91862e+07 -15927.5 -15849.9 590.673 -19426.1 36205.8 0.000577701 16.2095 631.615 590.673
85400 -832114 130.107 -831984 687.316 -831980 -690.692 -687.316 15850.1 -1.91862e+07 -15928 -15850.1 581.824 -22289.6 36207.4 0.000577701 16.2103 635.747 581.824
85500 -832112 131.767 -831981 687.335 -831977 -690.692 -687.335 15850.6 -1.91861e+07 -15928 -15850.6 589.243 -20686.7 36244.1 0.000577701 16.2742 639.918 589.243
85600 -832111 129.541 -831981 687.306 -831978 -690.651 -687.306 15849.9 -1.91862e+07 -15927 -15849.9 579.289 -19449.6 36207.9 0.000577701 16.2436 627.126 579.289
85700 -832102 120.6 -831982 687.352 -831979 -690.621 -687.352 15850.9 -1.91862e+07 -15926.3 -15850.9 539.308 -17569.8 36224.3 0.000577701 16.3007 583.837 539.308
85800 -832110 130.408 -831979 687.18 -831976 -690.537 -687.18 15847 -1.91861e+07 -15924.4 -15847 583.168 -16455.6 36275.6 0.000577701 16.4107 632.778 583.168
85900 -832105 126.051 -831978 687.202 -831975 -690.385 -687.202 15847.5 -1.91861e+07 -15920.9 -15847.5 563.682 -18139.2 36376.4 0.000577701 16.5466 609.884 563.682
86000 -832099 122.59 -831977 687.088 -831974 -690.155 -687.088 15844.9 -1.91861e+07 -15915.6 -15844.9 548.208 -18781.6 36415.3 0.000577701 16.7267 588.917 548.208
86100 -832110 131.011 -831979 686.404 -831976 -689.453 -686.404 15829.1 -1.91861e+07 -15899.4 -15829.1 585.865 -17289.4 36557.3 0.000577701 16.8899 645.051 585.865
86200 -832113 137.796 -831975 687.272 -831973 -689.487 -687.272 15849.1 -1.9186e+07 -15900.2 -15849.1 616.205 -16481.2 36747.8 0.000577701 17.2392 664.585 616.205
86300 -832111 135.517 -831976 686.946 -831974 -689.039 -686.946 15841.6 -1.91861e+07 -15889.9 -15841.6 606.014 -18505.8 36766.4 0.000577701 17.3547 661.083 606.014
86400 -832109 134.012 -831975 686.25 -831973 -689.147 -686.25 15825.5 -1.9186e+07 -15892.4 -15825.5 599.286 -18953.2 36664.3 0.000577701 16.9218 652.529 599.286
86500 -832102 126.44 -831976 686.968 -831973 -690.072 -686.968 15842.1 -1.9186e+07 -15913.7 -15842.1 565.425 -16911.1 36520.6 0.000577701 16.667 608.663 565.425
86600 -832107 127.708 -831979 687.217 -831976 -690.371 -687.217 15847.8 -1.91861e+07 -15920.6 -15847.8 571.094 -17299.8 36414.1 0.000577701 16.4869 621.177 571.094
86700 -832114 136.359 -831978 687.19 -831975 -690.536 -687.19 15847.2 -1.91861e+07 -15924.4 -15847.2 609.782 -18606.3 36337.1 0.000577701 16.3541 669.179 609.782
86800 -832104 128.524 -831975 687.342 -831972 -690.634 -687.342 15850.7 -1.9186e+07 -15926.7 -15850.7 574.744 -17923 36261 0.000577701 16.2383 616.644 574.744
86900 -832103 127.98 -831975 687.324 -831972 -690.661 -687.324 15850.3 -1.9186e+07 -15927.3 -15850.3 572.31 -16519.4 36246.5 0.000577701 16.1471 622.615 572.31
87000 -832103 129.041 -831974 687.337 -831970 -690.688 -687.337 15850.6 -1.9186e+07 -15927.9 -15850.6 577.057 -16276.5 36257.4 0.000577701 16.1737 622.992 577.057
87100 -832113 137.01 -831976 687.333 -831973 -690.685 -687.333 15850.5 -1.9186e+07 -15927.8 -15850.5 612.691 -17667.9 36219.8 0.000577701 16.1427 666.901 612.691
87200 -832112 134.209 -831978 687.31 -831974 -690.643 -687.31 15850 -1.91861e+07 -15926.9 -15850 600.166 -17843.4 36233.1 0.000577701 16.0782 658.366 600.166
87300 -832105 130.648 -831974 687.335 -831971 -690.602 -687.335 15850.6 -1.9186e+07 -15925.9 -15850.6 584.239 -15573.9 36273.7 0.000577701 16.1808 629.534 584.239
87400 -832099 125.916 -831973 687.144 -831970 -690.482 -687.144 15846.2 -1.9186e+07 -15923.1 -15846.2 563.079 -17337.6 36323.7 0.000577701 16.26 608.18 563.079
87500 -832099 126.645 -831972 687.134 -831969 -690.252 -687.134 15845.9 -1.9186e+07 -15917.8 -15845.9 566.339 -18792.1 36421.7 0.000577701 16.3229 612.194 566.339
87600 -832102 130.041 -831972 686.859 -831969 -689.814 -686.859 15839.6 -1.9186e+07 -15907.7 -15839.6 581.529 -18251 36544.5 0.000577701 16.4741 640.95 581.529
87700 -832103 134.385 -831969 686.116 -831966 -688.817 -686.116 15822.5 -1.91859e+07 -15884.7 -15822.5 600.952 -17196.2 36690.8 0.000577701 16.7231 646.174 600.952
87800 -832100 128.874 -831971 686.412 -831969 -688.615 -686.412 15829.3 -1.9186e+07 -15880.1 -15829.3 576.306 -17549.4 36733 0.000577701 17.0078 627.866 576.306
87900 -832099 129.568 -831970 686.296 -831967 -688.856 -686.296 15826.6 -1.91859e+07 -15885.6 -15826.6 579.412 -20360.1 36746.7 0.000577701 16.5653 629.025 579.412
88000 -832101 131.189 -831969 686.616 -831966 -689.894 -686.616 15834 -1.91859e+07 -15909.6 -15834 586.658 -15971.7 36597.1 0.000577701 16.3043 632.036 586.658
88100 -832104 132.476 -831972 687.306 -831969 -690.308 -687.306 15849.9 -1.9186e+07 -15919.1 -15849.9 592.414 -16599.9 36440.3 0.000577701 16.1565 649.752 592.414
88200 -832097 127.535 -831969 687.192 -831966 -690.431 -687.192 15847.3 -1.91859e+07 -15922 -15847.3 570.32 -19857.3 36393 0.000577701 15.9972 620.727 570.32
88300 -832103 136.062 -831967 687.239 -831963 -690.558 -687.239 15848.4 -1.91858e+07 -15924.9 -15848.4 608.45 -18995.7 36330.8 0.000577701 15.9774 651.231 608.45
88400 -832100 129.582 -831970 687.291 -831967 -690.571 -687.291 15849.5 -1.91859e+07 -15925.2 -15849.5 579.476 -18115.3 36307.8 0.000577701 15.9674 634.395 579.476
88500 -832093 126.718 -831967 687.25 -831963 -690.511 -687.25 15848.6 -1.91858e+07 -15923.8 -15848.6 566.666 -18962.9 36340.3 0.000577701 15.8361 614.918 566.666
